transaction_id,order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_pct,discount_amount,revenue,cogs
TRX0024094,ORD010792,2024-01-06,CUST0012,P013,Jawa Tengah,20,13800,0.1231,33980.58,242019.42,212000
TRX0024095,ORD010792,2024-01-06,CUST0012,P011,Jawa Tengah,6,11500,0.0114,785.52,68214.48,53400
TRX0024096,ORD010792,2024-01-06,CUST0012,P007,Jawa Tengah,4,12500,0.0,0.0,50000.0,38400
TRX0024097,ORD010792,2024-01-06,CUST0012,P002,Jawa Tengah,17,68000,0.056,64780.81,1091219.19,1028500
TRX0025568,ORD011446,2024-01-06,CUST0313,P003,DKI Jakarta,1,15500,0.0087,135.46,15364.54,13200
TRX0025569,ORD011446,2024-01-06,CUST0313,P012,DKI Jakarta,10,16500,0.0025,416.47,164583.53,131000
TRX0025570,ORD011446,2024-01-06,CUST0313,P001,DKI Jakarta,13,18500,0.0,0.0,240500.0,205400
TRX0025571,ORD011446,2024-01-06,CUST0313,P009,DKI Jakarta,19,3800,0.0314,2265.09,69934.91,55100
TRX0026797,ORD011988,2024-01-06,CUST0445,P005,Jawa Barat,3,3000,0.0121,108.56,8891.44,6900
TRX0031829,ORD014225,2024-01-06,CUST0489,P006,DKI Jakarta,9,9500,0.1018,8705.74,76794.26,63900
TRX0031830,ORD014225,2024-01-06,CUST0489,P011,DKI Jakarta,6,11500,0.071,4897.02,64102.98,53400
TRX0031831,ORD014225,2024-01-06,CUST0489,P001,DKI Jakarta,3,18500,0.0323,1790.56,53709.44,47400
TRX0033524,ORD014972,2024-01-06,CUST0248,P014,Jawa Timur,16,20000,0.012,3851.14,316148.86,248000
TRX0035055,ORD015658,2024-01-06,CUST0137,P006,Sumatera Utara,8,9500,0.0,0.0,76000.0,56800
TRX0035056,ORD015658,2024-01-06,CUST0137,P005,Sumatera Utara,6,3000,0.0341,613.27,17386.73,13800
TRX0035057,ORD015658,2024-01-06,CUST0137,P011,Sumatera Utara,13,11500,0.0232,3467.13,146032.87,115700
TRX0041026,ORD018317,2024-01-06,CUST0070,P010,Jawa Timur,5,9800,0.0442,2167.44,46832.56,37500
TRX0041027,ORD018317,2024-01-06,CUST0070,P004,Jawa Timur,8,3200,0.0217,556.78,25043.22,19600
TRX0045322,ORD020252,2024-01-06,CUST0316,P005,Banten,15,3000,0.0,0.0,45000.0,34500
TRX0045323,ORD020252,2024-01-06,CUST0316,P002,Banten,18,68000,0.0184,22480.03,1201519.97,1089000
TRX0045324,ORD020252,2024-01-06,CUST0316,P012,Banten,4,16500,0.0,0.0,66000.0,52400
TRX0045325,ORD020252,2024-01-06,CUST0316,P006,Banten,9,9500,0.01,853.96,84646.04,63900
TRX0047932,ORD021391,2024-01-06,CUST0191,P003,Jawa Barat,8,15500,0.0415,5152.14,118847.86,105600
TRX0047933,ORD021391,2024-01-06,CUST0191,P004,Jawa Barat,14,3200,0.0485,2170.88,42629.12,34300
TRX0049279,ORD022029,2024-01-06,CUST0089,P006,DKI Jakarta,3,9500,0.0435,1240.32,27259.68,21300
TRX0050553,ORD022597,2024-01-06,CUST0253,P007,DKI Jakarta,7,12500,0.0495,4328.72,83171.28,67200
TRX0050554,ORD022597,2024-01-06,CUST0253,P004,DKI Jakarta,7,3200,0.0658,1474.39,20925.61,17150
TRX0052316,ORD023396,2024-01-06,CUST0326,P005,Jawa Barat,5,3000,0.0685,1028.07,13971.93,11500
TRX0052317,ORD023396,2024-01-06,CUST0326,P006,Jawa Barat,4,9500,0.0535,2034.19,35965.81,28400
TRX0052318,ORD023396,2024-01-06,CUST0326,P015,Jawa Barat,4,28500,0.0671,7652.7,106347.3,88000
TRX0053435,ORD023880,2024-01-06,CUST0088,P004,DKI Jakarta,3,3200,0.0559,536.59,9063.41,7350
TRX0054370,ORD024285,2024-01-06,CUST0215,P014,Jawa Tengah,8,20000,0.01,1607.5,158392.5,124000
TRX0054719,ORD024449,2024-01-06,CUST0075,P010,Jawa Barat,4,9800,0.0166,649.8,38550.2,30000
TRX0000367,ORD000169,2024-01-07,CUST0265,P001,Jawa Barat,26,18500,0.05,24050.0,456950.0,410800
TRX0000368,ORD000169,2024-01-07,CUST0265,P002,Jawa Barat,11,68000,0.0727,54388.56,693611.44,665500
TRX0000369,ORD000169,2024-01-07,CUST0265,P004,Jawa Barat,19,3200,0.0088,537.17,60262.83,46550
TRX0000370,ORD000169,2024-01-07,CUST0265,P008,Jawa Barat,9,19500,0.0318,5589.43,169910.57,147600
TRX0006108,ORD002745,2024-01-07,CUST0059,P001,Sumatera Utara,18,18500,0.0,0.0,333000.0,284400
TRX0006487,ORD002913,2024-01-07,CUST0055,P015,Jawa Tengah,10,28500,0.0013,373.17,284626.83,220000
TRX0006488,ORD002913,2024-01-07,CUST0055,P004,Jawa Tengah,5,3200,0.0558,892.21,15107.79,12250
TRX0007843,ORD003504,2024-01-07,CUST0122,P004,Sulawesi Selatan,4,3200,0.0334,427.59,12372.41,9800
TRX0008457,ORD003771,2024-01-07,CUST0138,P005,Jawa Timur,3,3000,0.0549,494.46,8505.54,6900
TRX0008458,ORD003771,2024-01-07,CUST0138,P002,Jawa Timur,3,68000,0.0,0.0,204000.0,181500
TRX0009507,ORD004236,2024-01-07,CUST0348,P008,Jawa Barat,6,19500,0.0239,2800.91,114199.09,98400
TRX0009508,ORD004236,2024-01-07,CUST0348,P005,Jawa Barat,6,3000,0.0415,746.62,17253.38,13800
TRX0009509,ORD004236,2024-01-07,CUST0348,P004,Jawa Barat,3,3200,0.0461,442.29,9157.71,7350
TRX0009510,ORD004236,2024-01-07,CUST0348,P001,Jawa Barat,7,18500,0.0513,6645.14,122854.86,110600
TRX0011048,ORD004948,2024-01-07,CUST0454,P013,Sumatera Utara,9,13800,0.0381,4733.69,119466.31,95400
TRX0011049,ORD004948,2024-01-07,CUST0454,P003,Sumatera Utara,10,15500,0.0177,2750.07,152249.93,132000
TRX0011050,ORD004948,2024-01-07,CUST0454,P001,Sumatera Utara,6,18500,0.0351,3890.84,107109.16,94800
TRX0011961,ORD005351,2024-01-07,CUST0463,P014,Jawa Timur,10,20000,0.0,0.0,200000.0,155000
TRX0013291,ORD005954,2024-01-07,CUST0151,P004,Jawa Barat,6,3200,0.0542,1040.03,18159.97,14700
TRX0013292,ORD005954,2024-01-07,CUST0151,P005,Jawa Barat,21,3000,0.1114,7019.05,55980.95,48300
TRX0013293,ORD005954,2024-01-07,CUST0151,P015,Jawa Barat,4,28500,0.0,0.0,114000.0,88000
TRX0013294,ORD005954,2024-01-07,CUST0151,P002,Jawa Barat,15,68000,0.0351,35769.08,984230.92,907500
TRX0016081,ORD007181,2024-01-07,CUST0313,P001,DKI Jakarta,9,18500,0.0401,6670.0,159830.0,142200
TRX0016082,ORD007181,2024-01-07,CUST0313,P006,DKI Jakarta,8,9500,0.0164,1248.7,74751.3,56800
TRX0020742,ORD009292,2024-01-07,CUST0223,P001,Sumatera Utara,16,18500,0.0835,24726.5,271273.5,252800
TRX0027762,ORD012400,2024-01-07,CUST0261,P005,DKI Jakarta,5,3000,0.0109,162.77,14837.23,11500
TRX0032499,ORD014521,2024-01-07,CUST0324,P005,DKI Jakarta,6,3000,0.0639,1151.03,16848.97,13800
TRX0034316,ORD015328,2024-01-07,CUST0392,P012,Jawa Tengah,4,16500,0.0595,3925.7,62074.3,52400
TRX0034317,ORD015328,2024-01-07,CUST0392,P001,Jawa Tengah,17,18500,0.0595,18710.41,295789.59,268600
TRX0034319,ORD015328,2024-01-07,CUST0392,P011,Jawa Tengah,8,11500,0.0349,3207.55,88792.45,71200
TRX0036579,ORD016337,2024-01-07,CUST0278,P001,Sumatera Utara,13,18500,0.0,0.0,240500.0,205400
TRX0036658,ORD016373,2024-01-07,CUST0304,P015,Jawa Barat,8,28500,0.0336,7657.3,220342.7,176000
TRX0036659,ORD016373,2024-01-07,CUST0304,P008,Jawa Barat,7,19500,0.0717,9792.7,126707.3,114800
TRX0036660,ORD016373,2024-01-07,CUST0304,P002,Jawa Barat,6,68000,0.0571,23285.27,384714.73,363000
TRX0045024,ORD020115,2024-01-07,CUST0316,P001,Banten,2,18500,0.0677,2503.62,34496.38,31600
TRX0045025,ORD020115,2024-01-07,CUST0316,P009,Banten,7,3800,0.0467,1241.72,25358.28,20300
TRX0047071,ORD021002,2024-01-07,CUST0314,P011,Jawa Timur,8,11500,0.0326,2996.7,89003.3,71200
TRX0047072,ORD021002,2024-01-07,CUST0314,P001,Jawa Timur,11,18500,0.0827,16832.04,186667.96,173800
TRX0048707,ORD021759,2024-01-07,CUST0320,P002,Jawa Tengah,2,68000,0.0587,7982.53,128017.47,121000
TRX0048721,ORD021767,2024-01-07,CUST0006,P015,Jawa Barat,2,28500,0.0433,2469.89,54530.11,44000
TRX0048722,ORD021767,2024-01-07,CUST0006,P012,Jawa Barat,10,16500,0.0382,6297.12,158702.88,131000
TRX0052539,ORD023492,2024-01-07,CUST0224,P010,Bali,5,9800,0.0,0.0,49000.0,37500
TRX0053193,ORD023772,2024-01-07,CUST0463,P002,Jawa Timur,8,68000,0.0143,7803.67,536196.33,484000
TRX0054203,ORD024212,2024-01-07,CUST0190,P014,Sumatera Utara,4,20000,0.017,1358.7,78641.3,62000
TRX0054204,ORD024212,2024-01-07,CUST0190,P004,Sumatera Utara,3,3200,0.0145,139.29,9460.71,7350
TRX0001167,ORD000516,2024-01-08,CUST0215,P006,Jawa Tengah,15,9500,0.0879,12529.76,129970.24,106500
TRX0001169,ORD000516,2024-01-08,CUST0215,P014,Jawa Tengah,2,20000,0.0432,1728.33,38271.67,31000
TRX0002908,ORD001296,2024-01-08,CUST0426,P004,Jawa Barat,5,3200,0.0243,388.46,15611.54,12250
TRX0003952,ORD001762,2024-01-08,CUST0053,P008,Sulawesi Selatan,4,19500,0.0372,2903.83,75096.17,65600
TRX0003953,ORD001762,2024-01-08,CUST0053,P005,Sulawesi Selatan,19,3000,0.0182,1039.12,55960.88,43700
TRX0004706,ORD002099,2024-01-08,CUST0445,P007,Jawa Barat,5,12500,0.023,1434.65,61065.35,48000
TRX0004707,ORD002099,2024-01-08,CUST0445,P003,Jawa Barat,5,15500,0.0504,3904.64,73595.36,66000
TRX0004708,ORD002099,2024-01-08,CUST0445,P005,Jawa Barat,6,3000,0.0,0.0,18000.0,13800
TRX0004709,ORD002099,2024-01-08,CUST0445,P001,Jawa Barat,7,18500,0.0505,6537.91,122962.09,110600
TRX0004710,ORD002099,2024-01-08,CUST0445,P002,Jawa Barat,3,68000,0.0313,6393.69,197606.31,181500
TRX0005190,ORD002314,2024-01-08,CUST0428,P008,Jawa Barat,2,19500,0.0248,968.45,38031.55,32800
TRX0010869,ORD004863,2024-01-08,CUST0172,P006,Jawa Barat,10,9500,0.0634,6026.78,88973.22,71000
TRX0014673,ORD006575,2024-01-08,CUST0097,P004,Sulawesi Selatan,5,3200,0.0524,838.34,15161.66,12250
TRX0014674,ORD006575,2024-01-08,CUST0097,P011,Sulawesi Selatan,17,11500,0.036,7039.49,188460.51,151300
TRX0014675,ORD006575,2024-01-08,CUST0097,P002,Sulawesi Selatan,6,68000,0.0442,18027.5,389972.5,363000
TRX0014676,ORD006575,2024-01-08,CUST0097,P005,Sulawesi Selatan,8,3000,0.0033,78.75,23921.25,18400
TRX0014677,ORD006575,2024-01-08,CUST0097,P008,Sulawesi Selatan,9,19500,0.0704,12358.02,163141.98,147600
TRX0018825,ORD008396,2024-01-08,CUST0006,P001,Jawa Barat,17,18500,0.0047,1469.21,313030.79,268600
TRX0020164,ORD009024,2024-01-08,CUST0067,P005,Jawa Barat,8,3000,0.0688,1650.57,22349.43,18400
TRX0022950,ORD010284,2024-01-08,CUST0090,P001,Sulawesi Selatan,8,18500,0.0406,6015.7,141984.3,126400
TRX0023283,ORD010429,2024-01-08,CUST0343,P005,Sulawesi Selatan,15,3000,0.0089,400.4,44599.6,34500
TRX0023284,ORD010429,2024-01-08,CUST0343,P004,Sulawesi Selatan,8,3200,0.0465,1190.1,24409.9,19600
TRX0024042,ORD010771,2024-01-08,CUST0032,P006,Sumatera Utara,9,9500,0.047,4017.93,81482.07,63900
TRX0024043,ORD010771,2024-01-08,CUST0032,P009,Sumatera Utara,8,3800,0.0624,1898.12,28501.88,23200
TRX0024044,ORD010771,2024-01-08,CUST0032,P015,Sumatera Utara,1,28500,0.0336,957.19,27542.81,22000
TRX0024045,ORD010771,2024-01-08,CUST0032,P004,Sumatera Utara,5,3200,0.0343,548.51,15451.49,12250
TRX0025270,ORD011319,2024-01-08,CUST0075,P004,Jawa Barat,2,3200,0.0155,99.51,6300.49,4900
TRX0025271,ORD011319,2024-01-08,CUST0075,P001,Jawa Barat,5,18500,0.0224,2070.56,90429.44,79000
TRX0026052,ORD011658,2024-01-08,CUST0151,P006,Jawa Barat,4,9500,0.0625,2374.93,35625.07,28400
TRX0027948,ORD012482,2024-01-08,CUST0426,P002,Jawa Barat,14,68000,0.0556,52977.06,899022.94,847000
TRX0031099,ORD013899,2024-01-08,CUST0132,P001,Jawa Barat,10,18500,0.0468,8651.64,176348.36,158000
TRX0031100,ORD013899,2024-01-08,CUST0132,P003,Jawa Barat,6,15500,0.0263,2449.86,90550.14,79200
TRX0033582,ORD014996,2024-01-08,CUST0253,P002,DKI Jakarta,20,68000,0.0782,106416.99,1253583.01,1210000
TRX0033583,ORD014996,2024-01-08,CUST0253,P011,DKI Jakarta,11,11500,0.019,2403.2,124096.8,97900
TRX0035599,ORD015893,2024-01-08,CUST0441,P001,Jawa Tengah,27,18500,0.05,24975.0,474525.0,426600
TRX0035813,ORD015986,2024-01-08,CUST0464,P007,Jawa Tengah,5,12500,0.0127,793.14,61706.86,48000
TRX0036917,ORD016492,2024-01-08,CUST0339,P003,Jawa Barat,3,15500,0.0574,2667.78,43832.22,39600
TRX0036918,ORD016492,2024-01-08,CUST0339,P007,Jawa Barat,3,12500,0.0401,1503.87,35996.13,28800
TRX0041262,ORD018427,2024-01-08,CUST0193,P002,Banten,9,68000,0.044,26897.54,585102.46,544500
TRX0041263,ORD018427,2024-01-08,CUST0193,P014,Banten,2,20000,0.067,2681.13,37318.87,31000
TRX0042226,ORD018857,2024-01-08,CUST0018,P003,Bali,7,15500,0.0425,4613.05,103886.95,92400
TRX0042227,ORD018857,2024-01-08,CUST0018,P002,Bali,2,68000,0.0,0.0,136000.0,121000
TRX0042228,ORD018857,2024-01-08,CUST0018,P014,Bali,2,20000,0.0033,132.15,39867.85,31000
TRX0043501,ORD019430,2024-01-08,CUST0227,P001,Jawa Timur,9,18500,0.0315,5243.83,161256.17,142200
TRX0002000,ORD000887,2024-01-09,CUST0362,P004,Jawa Barat,5,3200,0.0215,344.63,15655.37,12250
TRX0002001,ORD000887,2024-01-09,CUST0362,P003,Jawa Barat,5,15500,0.0724,5612.74,71887.26,66000
TRX0002002,ORD000887,2024-01-09,CUST0362,P011,Jawa Barat,7,11500,0.0011,90.82,80409.18,62300
TRX0002003,ORD000887,2024-01-09,CUST0362,P005,Jawa Barat,11,3000,0.0578,1907.26,31092.74,25300
TRX0003444,ORD001529,2024-01-09,CUST0198,P002,Jawa Tengah,4,68000,0.0757,20595.02,251404.98,242000
TRX0003445,ORD001529,2024-01-09,CUST0198,P004,Jawa Tengah,1,3200,0.0476,152.32,3047.68,2450
TRX0004725,ORD002108,2024-01-09,CUST0398,P011,Jawa Barat,7,11500,0.0308,2479.34,78020.66,62300
TRX0009836,ORD004384,2024-01-09,CUST0189,P008,Sumatera Utara,2,19500,0.0,0.0,39000.0,32800
TRX0010858,ORD004858,2024-01-09,CUST0172,P002,Jawa Barat,10,68000,0.0,0.0,680000.0,605000
TRX0010859,ORD004858,2024-01-09,CUST0172,P008,Jawa Barat,4,19500,0.0138,1072.54,76927.46,65600
TRX0012352,ORD005534,2024-01-09,CUST0232,P010,Banten,8,9800,0.005,389.76,78010.24,60000
TRX0012353,ORD005534,2024-01-09,CUST0232,P005,Banten,3,3000,0.0699,629.54,8370.46,6900
TRX0012354,ORD005534,2024-01-09,CUST0232,P012,Banten,6,16500,0.0568,5620.24,93379.76,78600
TRX0012355,ORD005534,2024-01-09,CUST0232,P006,Banten,4,9500,0.0099,377.7,37622.3,28400
TRX0012402,ORD005554,2024-01-09,CUST0151,P014,Jawa Barat,6,20000,0.0884,10610.79,109389.21,93000
TRX0012403,ORD005554,2024-01-09,CUST0151,P002,Jawa Barat,11,68000,0.0,0.0,748000.0,665500
TRX0012404,ORD005554,2024-01-09,CUST0151,P011,Jawa Barat,6,11500,0.0187,1288.46,67711.54,53400
TRX0013893,ORD006231,2024-01-09,CUST0136,P013,Sumatera Utara,10,13800,0.045,6205.54,131794.46,106000
TRX0013895,ORD006231,2024-01-09,CUST0136,P005,Sumatera Utara,8,3000,0.0428,1026.93,22973.07,18400
TRX0013896,ORD006231,2024-01-09,CUST0136,P010,Sumatera Utara,8,9800,0.0663,5196.16,73203.84,60000
TRX0013897,ORD006231,2024-01-09,CUST0136,P002,Sumatera Utara,12,68000,0.0268,21875.47,794124.53,726000
TRX0015354,ORD006863,2024-01-09,CUST0297,P006,Jawa Barat,7,9500,0.0334,2223.46,64276.54,49700
TRX0015367,ORD006870,2024-01-09,CUST0075,P006,Jawa Barat,4,9500,0.0248,942.98,37057.02,28400
TRX0015368,ORD006870,2024-01-09,CUST0075,P010,Jawa Barat,4,9800,0.0237,929.3,38270.7,30000
TRX0015369,ORD006870,2024-01-09,CUST0075,P001,Jawa Barat,4,18500,0.0012,91.22,73908.78,63200
TRX0015371,ORD006870,2024-01-09,CUST0075,P007,Jawa Barat,19,12500,0.0,0.0,237500.0,182400
TRX0017195,ORD007681,2024-01-09,CUST0039,P010,Banten,5,9800,0.0399,1955.38,47044.62,37500
TRX0018826,ORD008397,2024-01-09,CUST0266,P001,Sumatera Utara,11,18500,0.0001,17.5,203482.5,173800
TRX0018827,ORD008397,2024-01-09,CUST0266,P010,Sumatera Utara,10,9800,0.0106,1043.31,96956.69,75000
TRX0019570,ORD008741,2024-01-09,CUST0322,P004,Jawa Barat,5,3200,0.0267,427.26,15572.74,12250
TRX0021192,ORD009492,2024-01-09,CUST0463,P004,Jawa Timur,3,3200,0.0072,69.17,9530.83,7350
TRX0021193,ORD009492,2024-01-09,CUST0463,P014,Jawa Timur,19,20000,0.0276,10495.65,369504.35,294500
TRX0021866,ORD009788,2024-01-09,CUST0069,P004,Jawa Timur,6,3200,0.0089,170.17,19029.83,14700
TRX0021867,ORD009788,2024-01-09,CUST0069,P001,Jawa Timur,4,18500,0.0057,418.9,73581.1,63200
TRX0028680,ORD012812,2024-01-09,CUST0227,P001,Jawa Timur,4,18500,0.0595,4400.87,69599.13,63200
TRX0028681,ORD012812,2024-01-09,CUST0227,P007,Jawa Timur,4,12500,0.0361,1806.63,48193.37,38400
TRX0029047,ORD012979,2024-01-09,CUST0343,P007,Sulawesi Selatan,15,12500,0.0,0.0,187500.0,144000
TRX0029048,ORD012979,2024-01-09,CUST0343,P004,Sulawesi Selatan,8,3200,0.0028,70.49,25529.51,19600
TRX0029049,ORD012979,2024-01-09,CUST0343,P014,Sulawesi Selatan,11,20000,0.0166,3662.35,216337.65,170500
TRX0029600,ORD013228,2024-01-09,CUST0115,P006,Sulawesi Selatan,4,9500,0.0241,917.46,37082.54,28400
TRX0029601,ORD013228,2024-01-09,CUST0115,P004,Sulawesi Selatan,21,3200,0.0801,5380.38,61819.62,51450
TRX0029979,ORD013391,2024-01-09,CUST0447,P004,Sumatera Utara,7,3200,0.0208,464.85,21935.15,17150
TRX0029980,ORD013391,2024-01-09,CUST0447,P014,Sumatera Utara,9,20000,0.0207,3717.4,176282.6,139500
TRX0031581,ORD014114,2024-01-09,CUST0129,P003,Sulawesi Selatan,19,15500,0.0474,13949.74,280550.26,250800
TRX0037956,ORD016962,2024-01-09,CUST0259,P003,Jawa Timur,14,15500,0.0423,9172.05,207827.95,184800
TRX0037957,ORD016962,2024-01-09,CUST0259,P001,Jawa Timur,11,18500,0.0363,7384.96,196115.04,173800
TRX0040340,ORD018017,2024-01-09,CUST0059,P008,Sumatera Utara,7,19500,0.0167,2280.15,134219.85,114800
TRX0046230,ORD020637,2024-01-09,CUST0218,P001,Jawa Barat,18,18500,0.0304,10138.06,322861.94,284400
TRX0046231,ORD020637,2024-01-09,CUST0218,P006,Jawa Barat,16,9500,0.0245,3719.09,148280.91,113600
TRX0047947,ORD021398,2024-01-09,CUST0473,P007,Jawa Barat,3,12500,0.0344,1290.75,36209.25,28800
TRX0047948,ORD021398,2024-01-09,CUST0473,P005,Jawa Barat,11,3000,0.0046,151.28,32848.72,25300
TRX0047949,ORD021398,2024-01-09,CUST0473,P009,Jawa Barat,1,3800,0.0387,147.07,3652.93,2900
TRX0048777,ORD021798,2024-01-09,CUST0286,P003,Jawa Timur,10,15500,0.0,0.0,155000.0,132000
TRX0048987,ORD021899,2024-01-09,CUST0295,P001,Jawa Barat,15,18500,0.0199,5520.22,271979.78,237000
TRX0048988,ORD021899,2024-01-09,CUST0295,P006,Jawa Barat,12,9500,0.0,0.0,114000.0,85200
TRX0053451,ORD023888,2024-01-09,CUST0477,P002,Jawa Barat,7,68000,0.0057,2720.12,473279.88,423500
TRX0053452,ORD023888,2024-01-09,CUST0477,P014,Jawa Barat,9,20000,0.0,0.0,180000.0,139500
TRX0053453,ORD023888,2024-01-09,CUST0477,P004,Jawa Barat,3,3200,0.0332,318.32,9281.68,7350
TRX0053454,ORD023888,2024-01-09,CUST0477,P001,Jawa Barat,10,18500,0.0683,12638.45,172361.55,158000
TRX0000624,ORD000284,2024-01-10,CUST0031,P001,Jawa Timur,9,18500,0.0304,5059.21,161440.79,142200
TRX0000625,ORD000284,2024-01-10,CUST0031,P003,Jawa Timur,14,15500,0.0174,3769.69,213230.31,184800
TRX0003036,ORD001350,2024-01-10,CUST0377,P003,DKI Jakarta,31,15500,0.0685,32896.7,447603.3,409200
TRX0003037,ORD001350,2024-01-10,CUST0377,P007,DKI Jakarta,27,12500,0.0768,25904.83,311595.17,259200
TRX0003816,ORD001693,2024-01-10,CUST0499,P005,Sulawesi Selatan,9,3000,0.013,349.69,26650.31,20700
TRX0003817,ORD001693,2024-01-10,CUST0499,P001,Sulawesi Selatan,6,18500,0.0123,1364.48,109635.52,94800
TRX0006036,ORD002711,2024-01-10,CUST0235,P013,Jawa Tengah,4,13800,0.0178,981.23,54218.77,42400
TRX0008425,ORD003757,2024-01-10,CUST0308,P004,Sumatera Utara,9,3200,0.0341,981.8,27818.2,22050
TRX0008426,ORD003757,2024-01-10,CUST0308,P005,Sumatera Utara,14,3000,0.0226,948.92,41051.08,32200
TRX0008427,ORD003757,2024-01-10,CUST0308,P001,Sumatera Utara,9,18500,0.0257,4275.22,162224.78,142200
TRX0010040,ORD004475,2024-01-10,CUST0354,P010,Jawa Tengah,5,9800,0.0474,2323.46,46676.54,37500
TRX0012244,ORD005484,2024-01-10,CUST0348,P001,Jawa Barat,6,18500,0.0077,857.51,110142.49,94800
TRX0012245,ORD005484,2024-01-10,CUST0348,P006,Jawa Barat,7,9500,0.0893,5941.53,60558.47,49700
TRX0012246,ORD005484,2024-01-10,CUST0348,P007,Jawa Barat,19,12500,0.0065,1554.5,235945.5,182400
TRX0012291,ORD005504,2024-01-10,CUST0413,P006,DKI Jakarta,1,9500,0.0243,231.28,9268.72,7100
TRX0012292,ORD005504,2024-01-10,CUST0413,P004,DKI Jakarta,12,3200,0.0669,2568.42,35831.58,29400
TRX0012293,ORD005504,2024-01-10,CUST0413,P008,DKI Jakarta,8,19500,0.0217,3380.63,152619.37,131200
TRX0017001,ORD007592,2024-01-10,CUST0156,P004,Jawa Timur,3,3200,0.0106,101.32,9498.68,7350
TRX0017687,ORD007895,2024-01-10,CUST0131,P008,DKI Jakarta,12,19500,0.0,0.0,234000.0,196800
TRX0021177,ORD009487,2024-01-10,CUST0337,P014,Jawa Barat,11,20000,0.024,5286.96,214713.04,170500
TRX0021178,ORD009487,2024-01-10,CUST0337,P010,Jawa Barat,5,9800,0.0125,612.89,48387.11,37500
TRX0021179,ORD009487,2024-01-10,CUST0337,P006,Jawa Barat,7,9500,0.0156,1037.58,65462.42,49700
TRX0021180,ORD009487,2024-01-10,CUST0337,P001,Jawa Barat,6,18500,0.0,0.0,111000.0,94800
TRX0024037,ORD010769,2024-01-10,CUST0102,P004,Jawa Barat,2,3200,0.0393,251.43,6148.57,4900
TRX0026835,ORD012005,2024-01-10,CUST0482,P006,Jawa Tengah,6,9500,0.0762,4344.08,52655.92,42600
TRX0026836,ORD012005,2024-01-10,CUST0482,P002,Jawa Tengah,2,68000,0.0576,7838.96,128161.04,121000
TRX0026837,ORD012005,2024-01-10,CUST0482,P001,Jawa Tengah,6,18500,0.0264,2926.22,108073.78,94800
TRX0026838,ORD012005,2024-01-10,CUST0482,P008,Jawa Tengah,4,19500,0.0187,1456.6,76543.4,65600
TRX0028171,ORD012589,2024-01-10,CUST0336,P002,Jawa Barat,5,68000,0.0328,11147.05,328852.95,302500
TRX0028172,ORD012589,2024-01-10,CUST0336,P004,Jawa Barat,5,3200,0.0304,486.3,15513.7,12250
TRX0032865,ORD014682,2024-01-10,CUST0159,P003,Jawa Timur,4,15500,0.0798,4950.69,57049.31,52800
TRX0033319,ORD014878,2024-01-10,CUST0332,P009,DKI Jakarta,11,3800,0.0378,1581.08,40218.92,31900
TRX0033320,ORD014878,2024-01-10,CUST0332,P014,DKI Jakarta,2,20000,0.0158,631.87,39368.13,31000
TRX0034382,ORD015353,2024-01-10,CUST0072,P004,Jawa Timur,9,3200,0.0596,1716.16,27083.84,22050
TRX0034383,ORD015353,2024-01-10,CUST0072,P008,Jawa Timur,4,19500,0.0656,5120.5,72879.5,65600
TRX0036383,ORD016247,2024-01-10,CUST0059,P006,Sumatera Utara,9,9500,0.0307,2627.56,82872.44,63900
TRX0037666,ORD016833,2024-01-10,CUST0169,P010,Sumatera Utara,12,9800,0.0,0.0,117600.0,90000
TRX0037667,ORD016833,2024-01-10,CUST0169,P014,Sumatera Utara,26,20000,0.0979,50900.55,469099.45,403000
TRX0037684,ORD016842,2024-01-10,CUST0019,P002,Jawa Tengah,10,68000,0.0,0.0,680000.0,605000
TRX0038952,ORD017400,2024-01-10,CUST0366,P009,Jawa Barat,12,3800,0.037,1686.78,43913.22,34800
TRX0039025,ORD017436,2024-01-10,CUST0248,P013,Jawa Timur,9,13800,0.002,253.03,123946.97,95400
TRX0039026,ORD017436,2024-01-10,CUST0248,P001,Jawa Timur,4,18500,0.0147,1086.04,72913.96,63200
TRX0039688,ORD017725,2024-01-10,CUST0173,P014,Jawa Timur,2,20000,0.0,0.0,40000.0,31000
TRX0039689,ORD017725,2024-01-10,CUST0173,P012,Jawa Timur,3,16500,0.0327,1617.88,47882.12,39300
TRX0041477,ORD018518,2024-01-10,CUST0177,P008,DKI Jakarta,7,19500,0.066,9011.67,127488.33,114800
TRX0041478,ORD018518,2024-01-10,CUST0177,P006,DKI Jakarta,4,9500,0.0505,1919.69,36080.31,28400
TRX0041479,ORD018518,2024-01-10,CUST0177,P005,DKI Jakarta,9,3000,0.0759,2050.45,24949.55,20700
TRX0042203,ORD018849,2024-01-10,CUST0151,P002,Jawa Barat,5,68000,0.0,0.0,340000.0,302500
TRX0042204,ORD018849,2024-01-10,CUST0151,P005,Jawa Barat,10,3000,0.0507,1520.0,28480.0,23000
TRX0043996,ORD019649,2024-01-10,CUST0330,P007,DKI Jakarta,8,12500,0.0389,3891.19,96108.81,76800
TRX0043997,ORD019649,2024-01-10,CUST0330,P004,DKI Jakarta,7,3200,0.0,0.0,22400.0,17150
TRX0043998,ORD019649,2024-01-10,CUST0330,P001,DKI Jakarta,4,18500,0.0,0.0,74000.0,63200
